type,size,ocall,noenc,fullenc,baseline,
write,16,83472.000000,18070.000000,82974.000000,5324.000000,
write,16,83374.000000,18030.000000,85012.000000,6455.000000,
write,16,84148.000000,19277.000000,83203.000000,5296.000000,
write,16,82302.000000,18014.000000,83297.000000,5375.000000,
write,16,84069.000000,18007.000000,84505.000000,5305.000000,
write,16,83648.000000,18310.000000,119606.000000,5860.000000,
write,16,83756.000000,18558.000000,83849.000000,5396.000000,
write,16,83496.000000,18153.000000,83990.000000,5238.000000,
write,16,83481.000000,17959.000000,83917.000000,5655.000000,
write,16,84156.000000,18306.000000,84113.000000,6094.000000,
write,16,82750.000000,18409.000000,83902.000000,6076.000000,
write,16,83289.000000,18386.000000,83241.000000,5015.000000,
write,16,83180.000000,18103.000000,83129.000000,5558.000000,
write,16,83549.000000,18706.000000,83742.000000,5257.000000,
write,16,83094.000000,17825.000000,83526.000000,5077.000000,
write,16,83625.000000,18494.000000,83288.000000,6309.000000,
write,16,82914.000000,18793.000000,84302.000000,5861.000000,
write,16,83242.000000,17767.000000,83238.000000,5328.000000,
write,16,84029.000000,18592.000000,84016.000000,5107.000000,
write,16,99639.000000,18082.000000,83918.000000,5746.000000,
write,16,83310.000000,19004.000000,101273.000000,5395.000000,
write,16,82637.000000,17685.000000,82873.000000,5073.000000,
write,16,82775.000000,17966.000000,83576.000000,5927.000000,
write,16,83234.000000,18460.000000,83489.000000,5400.000000,
write,16,83100.000000,18036.000000,83066.000000,5687.000000,
write,16,83024.000000,18398.000000,82987.000000,5383.000000,
write,16,82767.000000,17776.000000,82544.000000,5634.000000,
write,16,83711.000000,18548.000000,83288.000000,4961.000000,
write,16,81748.000000,17942.000000,82320.000000,5351.000000,
write,16,83056.000000,18346.000000,82636.000000,5562.000000,
write,16,98315.000000,18757.000000,83707.000000,5214.000000,
write,16,100617.000000,17834.000000,82923.000000,5055.000000,
write,16,83638.000000,17808.000000,84075.000000,5970.000000,
write,16,83199.000000,18614.000000,82510.000000,5974.000000,
write,16,82610.000000,19272.000000,83451.000000,5594.000000,
write,16,83523.000000,18041.000000,82538.000000,5090.000000,
write,16,83002.000000,17760.000000,84273.000000,5838.000000,
write,16,84203.000000,18076.000000,83352.000000,5036.000000,
write,16,95808.000000,18047.000000,82288.000000,5333.000000,
write,16,204630.000000,18009.000000,82927.000000,5078.000000,
write,16,177905.000000,17981.000000,99356.000000,6357.000000,
write,16,83186.000000,19325.000000,83777.000000,5026.000000,
write,16,82018.000000,18316.000000,83025.000000,5272.000000,
write,16,83340.000000,17326.000000,83399.000000,5876.000000,
write,16,83308.000000,18965.000000,83225.000000,5042.000000,
write,16,83198.000000,17579.000000,83456.000000,5199.000000,
write,16,82505.000000,17982.000000,82582.000000,5147.000000,
write,16,82343.000000,18375.000000,82502.000000,7009.000000,
write,16,83216.000000,18514.000000,82427.000000,5288.000000,
write,16,81892.000000,18728.000000,82811.000000,5268.000000,
write,16,82742.000000,18433.000000,82800.000000,5643.000000,
write,16,82214.000000,18970.000000,84895.000000,5182.000000,
write,16,83048.000000,18095.000000,118109.000000,5748.000000,
write,16,83197.000000,18026.000000,82770.000000,5074.000000,
write,16,81814.000000,18118.000000,82578.000000,5596.000000,
write,16,82791.000000,18806.000000,83517.000000,5941.000000,
write,16,81891.000000,18394.000000,82069.000000,5103.000000,
write,16,82855.000000,18019.000000,82364.000000,5682.000000,
write,16,82157.000000,18485.000000,83794.000000,5261.000000,
write,16,82110.000000,18431.000000,82735.000000,5331.000000,
write,16,83432.000000,17793.000000,83786.000000,5180.000000,
write,16,82943.000000,18035.000000,81566.000000,5938.000000,
write,16,82875.000000,18629.000000,82690.000000,5120.000000,
write,16,100266.000000,17416.000000,99108.000000,5853.000000,
write,16,83139.000000,18837.000000,83633.000000,6125.000000,
write,16,83444.000000,18611.000000,84033.000000,5119.000000,
write,16,81302.000000,17833.000000,83479.000000,5046.000000,
write,16,82834.000000,17751.000000,84071.000000,5104.000000,
write,16,82382.000000,18646.000000,82526.000000,6024.000000,
write,16,82354.000000,18133.000000,83092.000000,5416.000000,
write,16,81968.000000,17694.000000,83703.000000,5010.000000,
write,16,82476.000000,17857.000000,83374.000000,6344.000000,
write,16,83929.000000,18706.000000,82174.000000,5245.000000,
write,16,82735.000000,18398.000000,82448.000000,5309.000000,
write,16,82627.000000,18475.000000,82756.000000,5354.000000,
write,16,120948.000000,17786.000000,82223.000000,6065.000000,
write,16,83150.000000,18363.000000,82953.000000,5146.000000,
write,16,82439.000000,17436.000000,82837.000000,5121.000000,
write,16,83177.000000,18065.000000,83511.000000,6518.000000,
write,16,81985.000000,19006.000000,83345.000000,5225.000000,
write,16,82558.000000,18986.000000,95046.000000,5867.000000,
write,16,83286.000000,17383.000000,101074.000000,5168.000000,
write,16,81516.000000,18297.000000,91337.000000,6388.000000,
write,16,82002.000000,18347.000000,87266.000000,5084.000000,
write,16,100837.000000,18388.000000,100336.000000,5548.000000,
write,16,83210.000000,17896.000000,83049.000000,6276.000000,
write,16,82710.000000,18950.000000,82484.000000,6261.000000,
write,16,83381.000000,18324.000000,81813.000000,5747.000000,
write,16,82702.000000,18068.000000,81992.000000,5014.000000,
write,16,81944.000000,17790.000000,82502.000000,6195.000000,
write,16,82203.000000,18582.000000,84034.000000,5217.000000,
write,16,82226.000000,18587.000000,81663.000000,5252.000000,
write,16,83809.000000,17672.000000,83670.000000,5755.000000,
write,16,83033.000000,18944.000000,81931.000000,7093.000000,
write,16,82653.000000,17808.000000,83319.000000,5368.000000,
write,16,83004.000000,17713.000000,83628.000000,5195.000000,
write,16,82774.000000,17745.000000,81532.000000,5720.000000,
write,16,82223.000000,18436.000000,82279.000000,5200.000000,
write,16,82527.000000,18675.000000,82949.000000,5169.000000,
write,16,85412.000000,18748.000000,106830.000000,6613.000000,
write,16,3556027.000000,3243174.000000,3485546.000000,28948.000000,
read,32,90381.000000,19442.000000,90261.000000,2274.000000,
read,32,89417.000000,20155.000000,89117.000000,2413.000000,
read,32,89048.000000,18892.000000,89444.000000,2357.000000,
read,32,89291.000000,19048.000000,89630.000000,2445.000000,
read,32,88834.000000,19199.000000,90498.000000,2265.000000,
read,32,88892.000000,19204.000000,90130.000000,2374.000000,
read,32,89146.000000,18601.000000,89919.000000,2261.000000,
read,32,89320.000000,18857.000000,124745.000000,2229.000000,
read,32,89027.000000,18853.000000,89270.000000,2516.000000,
read,32,89839.000000,19254.000000,89305.000000,2608.000000,
read,32,88898.000000,18692.000000,89629.000000,2156.000000,
read,32,90265.000000,19014.000000,89660.000000,2318.000000,
read,32,89811.000000,19228.000000,89192.000000,2416.000000,
read,32,89691.000000,18933.000000,89809.000000,2247.000000,
read,32,88451.000000,19399.000000,89024.000000,2329.000000,
read,32,89401.000000,19254.000000,89620.000000,2447.000000,
read,32,89119.000000,19182.000000,89217.000000,2589.000000,
read,32,89585.000000,18649.000000,89377.000000,2493.000000,
read,32,89143.000000,18901.000000,89711.000000,2540.000000,
read,32,89227.000000,18874.000000,89983.000000,2260.000000,
read,32,89358.000000,19504.000000,89205.000000,2479.000000,
read,32,88491.000000,18630.000000,89651.000000,2490.000000,
read,32,88983.000000,18870.000000,88466.000000,2101.000000,
read,32,90332.000000,19011.000000,89691.000000,2247.000000,
read,32,88293.000000,19638.000000,89327.000000,2181.000000,
read,32,88746.000000,18939.000000,89652.000000,2127.000000,
read,32,89820.000000,19133.000000,89459.000000,2133.000000,
read,32,89133.000000,19155.000000,89863.000000,2173.000000,
read,32,122164.000000,18682.000000,89119.000000,2237.000000,
read,32,90385.000000,19004.000000,89179.000000,2208.000000,
read,32,90086.000000,19224.000000,89462.000000,2150.000000,
read,32,89566.000000,19371.000000,89406.000000,2503.000000,
read,32,89917.000000,19447.000000,89207.000000,2262.000000,
read,32,90723.000000,18624.000000,90302.000000,2140.000000,
read,32,89179.000000,19526.000000,89616.000000,2164.000000,
read,32,90730.000000,18722.000000,89364.000000,2192.000000,
read,32,90582.000000,18873.000000,89074.000000,2220.000000,
read,32,89654.000000,19053.000000,88752.000000,2232.000000,
read,32,89483.000000,18793.000000,88796.000000,2192.000000,
read,32,89785.000000,19388.000000,91195.000000,2286.000000,
read,32,90131.000000,18835.000000,89064.000000,2354.000000,
read,32,89655.000000,18622.000000,88844.000000,2245.000000,
read,32,89521.000000,19034.000000,89446.000000,2538.000000,
read,32,89747.000000,18865.000000,89044.000000,2304.000000,
read,32,89115.000000,19194.000000,88832.000000,2366.000000,
read,32,88841.000000,19228.000000,90310.000000,2029.000000,
read,32,89208.000000,18894.000000,89897.000000,2167.000000,
read,32,90175.000000,19164.000000,90640.000000,2224.000000,
read,32,89374.000000,33591.000000,89174.000000,2185.000000,
read,32,89189.000000,41133.000000,89668.000000,2143.000000,
read,32,89747.000000,18650.000000,89182.000000,2225.000000,
read,32,90371.000000,19503.000000,118375.000000,2257.000000,
read,32,89884.000000,19565.000000,92851.000000,2608.000000,
read,32,90042.000000,18958.000000,89493.000000,2276.000000,
read,32,89174.000000,19505.000000,89025.000000,2172.000000,
read,32,89893.000000,19535.000000,89211.000000,2444.000000,
read,32,88944.000000,19639.000000,87975.000000,2174.000000,
read,32,88554.000000,18978.000000,89001.000000,2475.000000,
read,32,89739.000000,18887.000000,88705.000000,2194.000000,
read,32,90625.000000,20120.000000,89734.000000,2061.000000,
read,32,88860.000000,18948.000000,89870.000000,2211.000000,
read,32,89210.000000,18724.000000,88810.000000,2645.000000,
read,32,89028.000000,18873.000000,89145.000000,2208.000000,
read,32,89858.000000,19320.000000,89155.000000,2593.000000,
read,32,89621.000000,18944.000000,89160.000000,2143.000000,
read,32,89405.000000,18614.000000,89032.000000,2188.000000,
read,32,88364.000000,20131.000000,89738.000000,2275.000000,
read,32,90062.000000,19172.000000,88970.000000,2221.000000,
read,32,89380.000000,19282.000000,88826.000000,2621.000000,
read,32,89476.000000,18832.000000,89278.000000,2123.000000,
read,32,89956.000000,19214.000000,88670.000000,2244.000000,
read,32,91101.000000,18807.000000,89565.000000,2524.000000,
read,32,118600.000000,18559.000000,89037.000000,2624.000000,
read,32,96983.000000,19218.000000,89673.000000,2671.000000,
read,32,88953.000000,19113.000000,89294.000000,2241.000000,
read,32,89500.000000,18667.000000,88959.000000,2435.000000,
read,32,89694.000000,19183.000000,90195.000000,2261.000000,
read,32,89587.000000,19160.000000,118410.000000,2154.000000,
read,32,89847.000000,19130.000000,104490.000000,2182.000000,
read,32,90428.000000,18982.000000,92966.000000,2264.000000,
read,32,89665.000000,20431.000000,110115.000000,2185.000000,
read,32,89688.000000,18433.000000,88568.000000,2235.000000,
read,32,89363.000000,19473.000000,89100.000000,2280.000000,
read,32,88912.000000,18892.000000,89542.000000,2162.000000,
read,32,89778.000000,18700.000000,89759.000000,2783.000000,
read,32,88741.000000,18919.000000,89632.000000,2386.000000,
read,32,88761.000000,18647.000000,89342.000000,2181.000000,
read,32,89851.000000,19506.000000,89144.000000,2738.000000,
read,32,89281.000000,18891.000000,89961.000000,2512.000000,
read,32,89260.000000,18507.000000,89622.000000,2225.000000,
read,32,89481.000000,18943.000000,89952.000000,2257.000000,
read,32,89961.000000,19162.000000,89926.000000,2311.000000,
read,32,89618.000000,19045.000000,89130.000000,2232.000000,
read,32,89897.000000,19883.000000,91149.000000,2369.000000,
read,32,89064.000000,19777.000000,89764.000000,2527.000000,
read,32,89932.000000,19032.000000,125492.000000,2624.000000,
read,32,89700.000000,19699.000000,88569.000000,2279.000000,
read,32,89577.000000,18836.000000,89358.000000,2287.000000,
read,32,89802.000000,19816.000000,89217.000000,2501.000000,
read,32,88998.000000,19197.000000,89702.000000,2601.000000,
read,32,90127.000000,18647.000000,89194.000000,2334.000000,
read,32,89409.000000,18821.000000,90247.000000,2402.000000,
read,32,89814.000000,19548.000000,88344.000000,2285.000000,
read,32,90703.000000,19279.000000,90567.000000,2067.000000,
read,32,89506.000000,19096.000000,88841.000000,2219.000000,
read,32,88863.000000,18926.000000,89090.000000,2397.000000,
read,32,89844.000000,18823.000000,89505.000000,2166.000000,
read,32,88151.000000,18964.000000,89920.000000,2621.000000,
read,32,89715.000000,19057.000000,89835.000000,2414.000000,
read,32,90407.000000,19442.000000,90786.000000,2814.000000,
read,32,89324.000000,18507.000000,88798.000000,2376.000000,
read,32,89663.000000,18975.000000,89990.000000,2323.000000,
read,32,89891.000000,19603.000000,89711.000000,2487.000000,
read,32,89417.000000,19285.000000,89274.000000,2317.000000,
read,32,89746.000000,18627.000000,88723.000000,2349.000000,
read,32,89431.000000,19252.000000,89950.000000,2242.000000,
read,32,102461.000000,19213.000000,88807.000000,2371.000000,
read,32,111161.000000,19460.000000,89464.000000,2645.000000,
read,32,89060.000000,19783.000000,89491.000000,2829.000000,
read,32,91009.000000,19392.000000,89934.000000,2376.000000,
read,32,89460.000000,19247.000000,89124.000000,2576.000000,
read,32,89957.000000,19168.000000,89437.000000,2233.000000,
read,32,89797.000000,19205.000000,89124.000000,2648.000000,
read,32,89782.000000,18956.000000,91390.000000,2741.000000,
read,32,89330.000000,19559.000000,90011.000000,2893.000000,
read,32,89753.000000,18813.000000,89279.000000,2581.000000,
read,32,89354.000000,19469.000000,89183.000000,2508.000000,
read,32,90272.000000,19063.000000,89704.000000,2573.000000,
read,32,89659.000000,18590.000000,88847.000000,2282.000000,
read,32,89761.000000,19002.000000,89521.000000,2647.000000,
read,32,89111.000000,18821.000000,89613.000000,2240.000000,
read,32,90834.000000,19827.000000,89459.000000,2406.000000,
read,32,89011.000000,18733.000000,89207.000000,2344.000000,
read,32,89927.000000,19234.000000,88804.000000,2536.000000,
read,32,89161.000000,19034.000000,90439.000000,2990.000000,
read,32,89963.000000,18936.000000,91430.000000,2455.000000,
read,32,90066.000000,18811.000000,90109.000000,2343.000000,
read,32,89161.000000,18630.000000,91245.000000,2657.000000,
read,32,89721.000000,18930.000000,91762.000000,2496.000000,
read,32,89137.000000,19218.000000,125890.000000,2576.000000,
read,32,89638.000000,19141.000000,89870.000000,2580.000000,
read,32,89473.000000,18931.000000,89057.000000,2462.000000,
read,32,88296.000000,18492.000000,88980.000000,2316.000000,
read,32,88737.000000,18739.000000,89743.000000,2470.000000,
read,32,89491.000000,18779.000000,88965.000000,2369.000000,
read,32,89197.000000,18932.000000,89003.000000,2883.000000,
read,32,89789.000000,18244.000000,88966.000000,2553.000000,
read,32,90304.000000,19586.000000,89216.000000,2420.000000,
read,32,89168.000000,19276.000000,89691.000000,2425.000000,
read,32,89950.000000,18667.000000,89665.000000,2783.000000,
read,32,89548.000000,19057.000000,89543.000000,2534.000000,
read,32,89329.000000,19557.000000,90572.000000,2868.000000,
read,32,90035.000000,19450.000000,89131.000000,2484.000000,
read,32,89834.000000,19101.000000,89284.000000,2583.000000,
read,32,89143.000000,19615.000000,89130.000000,2546.000000,
read,32,88984.000000,18826.000000,89736.000000,2366.000000,
